Program Time [s],data 0,data 1
81.8925,107,100
81.9025,106,100
81.9122,106,0
81.9222,104,0
81.9322,102,0
81.9422,100,0
81.9521,98,0
81.9621,96,0
81.972,95,0
81.982,93,0
81.992,91,0
82.002,89,0
82.012,88,0
82.0219,85,0
82.0319,84,0
82.0419,83,0
82.0519,80,0
82.0619,80,0
82.0718,77,0
82.0818,76,0
82.0918,74,0
82.1017,73,0
82.1117,71,0
82.1216,69,0
82.1316,68,0
82.1416,67,0
82.1516,65,0
82.1616,63,0
82.1715,62,0
82.1815,60,0
82.1915,59,0
82.2015,58,0
82.2115,56,0
82.2214,54,0
82.2314,54,0
82.2414,52,0
82.2514,50,0
82.2614,49,0
82.2713,48,0
82.2813,47,0
82.2913,45,0
82.3012,44,0
82.3113,43,0
82.3211,42,0
82.3311,40,0
82.3411,39,0
82.3511,38,0
82.3611,37,0
82.371,35,0
82.381,35,0
82.391,33,0
82.401,32,0
82.411,31,0
82.4209,30,0
82.4309,29,0
82.4409,27,0
82.4509,27,0
82.4609,25,0
82.4708,25,0
82.4808,23,0
82.4908,22,0
82.5007,21,0
82.5108,20,0
82.5206,19,0
82.5306,18,0
82.5406,17,0
82.5506,16,0
82.5606,15,0
82.5705,15,0
82.5805,13,0
82.5905,12,0
82.6005,11,0
82.6105,10,0
82.6204,9,0
82.6303,9,0
82.6402,7,0
82.6503,7,0
82.6603,4,0
82.6703,6,0
82.6801,4,0
82.6901,2,0
82.7003,-3,0
82.7103,-1,0
82.7201,3,0
82.7301,-1,0
82.7401,-1,0
82.75,2,0
82.7601,-1,0
82.77,-1,0
82.7799,1,0
82.7899,0,0
82.7999,0,0
82.8099,0,0
82.8199,0,0
82.8298,0,0
82.8398,0,0
82.8497,0,0
82.8598,0,0
82.8698,0,0
82.8796,0,0
82.8896,0,0
82.8996,0,0
82.9096,0,0
82.9196,0,0
82.9295,0,0
82.9395,0,0
82.9495,0,0
82.9595,0,0
82.9695,0,0
82.9794,0,0
82.9894,0,0
82.9994,0,0
83.0094,0,0
83.0194,0,0
83.0293,0,0
83.0393,0,0
83.0492,0,0
83.0593,0,0
83.0693,0,0
83.0791,0,0
83.0891,0,0
83.0991,0,0
83.1091,0,0
83.1191,0,0
83.129,0,0
83.139,0,0
83.149,0,0
83.159,0,0
83.169,0,0
83.1789,0,0
83.1889,0,0
83.1989,0,0
83.2089,0,0
83.2188,0,0
83.2287,0,0
83.2388,0,0
83.2488,0,0
83.2588,0,0
83.2686,0,0
83.2786,0,0
83.2886,0,0
83.2986,0,0
83.3086,0,0
83.3185,0,0
83.3285,0,0
83.3385,0,0
83.3485,0,0
83.3585,0,0
83.3684,0,0
83.3784,0,0
83.3884,0,0
83.3984,0,0
83.4084,0,0
83.4183,0,0
83.4283,0,0
83.4382,0,0
83.4483,0,0
83.4583,0,0
83.4681,0,0
83.4781,0,0
83.4881,0,0
83.4981,0,0
83.5081,0,0
83.518,0,0
83.528,0,0
83.538,0,0
83.548,0,0
83.5579,0,0
83.5679,0,0
83.5779,0,0
83.5879,0,0
83.5979,0,0
83.6078,0,0
83.6177,0,0
83.6278,0,0
83.6378,0,0
83.6478,0,0
83.6576,0,0
83.6676,0,0
83.6776,0,0
83.6876,0,0
83.6975,0,0
83.7075,0,0
83.7175,0,0
83.7275,0,0
83.7375,0,0
83.7474,0,0
83.7574,0,0
83.7674,0,0
83.7774,0,0
83.7874,0,0
83.7973,0,0
83.8072,0,0
83.8173,0,0
83.8273,0,0
83.8373,0,0
83.8471,0,0
83.8571,0,0
83.8671,0,0
83.8771,0,0
83.8871,0,0
83.8971,0,0
83.907,0,0
83.917,0,0
83.927,0,0
83.937,0,0
83.947,0,0
83.9569,0,0
83.9669,0,0
83.9769,0,0
83.9869,0,0
83.9969,0,0
84.0068,0,0
84.0168,0,0
84.0267,0,0
84.0368,0,0
84.0468,0,0
84.0566,0,0
84.0666,0,0
84.0766,0,0
84.0866,0,0
84.0966,0,0
84.1065,0,0
84.1165,0,0
84.1265,0,0
84.1365,0,0
84.1465,0,0
84.1564,0,0
84.1664,0,0
84.1764,0,0
84.1864,0,0
84.1964,0,0
84.2063,0,0
84.2163,0,0
84.2262,0,0
84.2363,0,0
84.2463,0,0
84.2561,0,0
84.2661,0,0
84.2761,0,0
84.2861,0,0
84.2961,0,0
84.306,0,0
84.316,0,0
84.326,0,0
84.336,0,0
84.346,0,0
84.356,0,0
84.3659,0,0
84.3759,0,0
84.3859,0,0
84.3959,0,0
84.4059,0,0
84.4158,0,0
84.4257,0,0
84.4358,0,0
84.4458,0,0
84.4558,0,0
84.4656,0,0
84.4756,0,0
84.4856,0,0
84.4956,0,0
84.5056,0,0
84.5155,0,0
84.5255,0,0
84.5355,0,0
84.5455,0,0
84.5555,0,0
84.5654,0,0
84.5754,0,0
84.5854,0,0
84.5954,0,0
84.6054,0,0
84.6153,0,0
84.6253,0,0
84.6353,0,0
84.6452,0,0
84.6553,0,0
84.6651,0,0
84.6751,0,0
84.6851,0,0
84.6951,0,0
84.7051,0,0
84.7151,0,0
84.725,0,0
84.735,0,0
84.745,0,0
84.755,0,0
84.765,0,0
84.7749,0,0
84.7849,0,0
84.7949,0,0
84.8049,0,0
84.8149,0,0
84.8248,0,0
84.8348,0,0
84.8448,0,0
84.8548,0,0
84.8648,0,0
84.8746,0,0
84.8846,0,0
84.8946,0,0
84.9046,0,0
84.9146,0,0
84.9245,0,0
84.9345,0,0
84.9445,0,0
84.9545,0,0
84.9645,0,0
84.9744,0,0
84.9844,0,0
84.9944,0,0
85.0044,0,0
85.0144,0,0
85.0244,0,0
85.0343,0,0
85.0443,0,0
85.0542,0,0
85.0642,0,0
85.0741,0,0
85.0841,0,0
85.0941,0,0
85.1041,0,0
85.1141,0,0
85.124,0,0
85.134,0,0
85.144,0,0
85.154,0,0
85.164,0,0
85.174,0,0
85.1839,0,0
85.1939,0,0
85.2039,0,0
85.2139,0,0
85.2239,0,0
85.2338,0,0
85.2438,0,0
85.2537,0,0
85.2638,0,0
85.2738,0,0
85.2836,0,0
85.2936,0,0
85.3036,0,0
85.3136,0,0
85.3236,0,0
85.3335,0,0
85.3435,0,0
85.3535,0,0
85.3635,0,0
85.3735,0,0
85.3835,0,0
85.3934,0,0
85.4034,0,0
85.4134,0,0
85.4234,0,0
85.4334,0,0
85.4433,0,0
85.4533,0,0
85.4632,0,0
85.4733,0,0
85.4833,0,0
85.4931,0,0
85.5031,0,0
85.5131,0,0
85.5231,0,0
85.5331,0,0
85.5431,0,0
85.553,0,0
85.563,0,0
85.573,0,0
85.583,0,0
85.593,0,0
85.6029,0,0
85.6129,0,0
85.6229,0,0
85.6329,0,0
85.6429,0,0
85.6529,0,0
85.6628,0,0
85.6728,0,0
85.6827,0,0
85.6928,0,0
85.7028,0,0
85.7126,0,0
85.7226,0,0
85.7326,0,0
85.7426,0,0
85.7526,0,0
85.7626,0,0
85.7725,0,0
85.7825,0,0
85.7925,0,0
85.8025,0,0
85.8125,0,0
85.8224,0,0
85.8324,0,0
85.8424,0,0
85.8524,0,0
85.8624,0,0
85.8724,0,0
85.8823,0,0
85.8923,0,0
85.9022,0,0
85.9122,0,0
85.9223,0,0
85.9323,0,0
85.9421,0,0
85.9521,0,0
85.9621,0,0
85.9721,0,0
85.9821,0,0
85.992,0,0
86.002,0,0
86.012,0,0
86.022,0,0
86.032,0,0
86.042,0,0
86.0519,0,0
86.0619,0,0
86.0719,0,0
86.0819,0,0
86.0919,0,0
86.1019,0,0
86.1117,0,0
86.1218,0,0
86.1318,0,0
86.1418,0,0
86.1518,0,0
86.1616,0,0
86.1716,0,0
86.1816,0,0
86.1916,0,0
86.2016,0,0
86.2115,0,0
86.2215,0,0
86.2315,0,0
86.2415,0,0
86.2515,0,0
86.2614,0,0
86.2714,0,0
86.2814,0,0
86.2914,0,0
86.3014,0,0
86.3114,0,0
86.3213,0,0
86.3313,0,0
86.3413,0,0
86.3513,0,0
86.3613,0,0
86.3711,0,0
86.3811,0,0
86.3911,0,0
86.4011,0,0
86.4111,0,0
86.421,0,0
86.431,0,0
86.441,0,0
86.451,0,0
86.461,0,0
86.4709,0,0
86.4809,0,0
86.4909,0,0
86.5009,0,0
86.5109,0,0
86.5208,0,0
86.5308,0,0
86.5408,0,0
86.5508,0,0
86.5608,0,0
86.5708,0,0
86.5806,0,0
86.5906,0,0
86.6006,0,0
86.6106,0,0
86.6206,0,0
86.6305,0,0
86.6405,0,0
86.6505,0,0
86.6605,0,0
86.6705,0,0
86.6804,0,0
86.6904,0,0
86.7004,0,0
86.7104,0,0
86.7204,0,0
86.7304,0,0
86.7402,0,0
86.7503,0,0
86.7603,0,0
86.7703,0,0
86.7803,0,0
86.7901,0,0
86.8001,0,0
86.8101,0,0
86.8201,0,0
86.8301,0,0
86.8401,0,0
86.85,0,0
86.86,0,0
86.87,0,0
86.88,0,0
86.89,0,0
86.8999,0,0
86.9099,0,0
86.9199,0,0
86.9299,0,0
86.9399,0,0
86.9498,0,0
86.9598,0,0
86.9697,0,0
86.9798,0,0
86.9898,0,0
86.9996,0,0
87.0096,0,0
87.0196,0,0
87.0296,0,0
87.0396,0,0
87.0495,0,0
87.0595,0,0
87.0695,0,0
87.0795,0,0
87.0895,0,0
87.0994,0,0
87.1094,0,0
87.1194,0,0
87.1294,0,0
87.1394,0,0
87.1493,0,0
87.1593,0,0
87.1693,0,0
87.1793,0,0
87.1893,0,0
87.1991,0,0
87.2091,0,0
87.2191,0,0
87.2291,0,0
87.2391,0,0
87.249,0,0
87.259,0,0
87.269,0,0
87.279,0,0
87.289,0,0
87.2989,0,0
87.3089,0,0
87.3189,0,0
87.3289,0,0
87.3389,0,0
87.3487,0,0
87.3588,0,0
87.3688,0,0
87.3788,0,0
87.3888,0,0
87.3986,0,0
87.4086,0,0
87.4186,0,0
87.4286,0,0
87.4386,0,0
87.4486,0,0
87.4585,0,0
87.4685,0,0
87.4785,0,0
87.4885,0,0
87.4984,0,0
87.5084,0,0
87.5184,0,0
87.5284,0,0
87.5384,0,0
87.5483,0,0
87.5583,0,0
87.5682,0,0
87.5783,0,0
87.5883,0,0
87.5981,0,0
87.6081,0,0
87.6181,0,0
87.6281,0,0
87.6381,0,0
87.648,0,0
87.658,0,0
87.668,0,0
87.678,0,0
87.688,0,0
87.6979,0,0
87.7079,0,0
87.7179,0,0
87.7279,0,0
87.7379,0,0
87.7478,0,0
87.7578,0,0
87.7677,0,0
87.7778,0,0
87.7878,0,0
87.7978,0,0
87.8076,0,0
87.8176,0,0
87.8276,0,0
87.8376,0,0
87.8475,0,0
87.8575,0,0
87.8675,0,0
87.8775,0,0
87.8875,0,0
87.8975,0,0
87.9074,0,0
87.9174,0,0
87.9274,0,0
87.9374,0,0
87.9474,0,0
87.9573,0,0
87.9673,0,0
87.9772,0,0
87.9873,0,0
87.9973,0,0
88.0071,0,0
88.0171,0,0
88.0271,0,0
88.0371,0,0
88.0471,0,0
88.057,0,0
88.067,0,0
88.077,0,0
88.087,0,0
88.097,0,0
88.1069,0,0
88.1169,0,0
88.1269,0,0
88.1369,0,0
88.1469,0,0
88.1568,0,0
88.1668,0,0
88.1768,0,0
88.1868,0,0
88.1968,0,0
88.2068,0,0
88.2166,0,0
88.2266,0,0
88.2366,0,0
88.2466,0,0
88.2566,0,0
88.2665,0,0
88.2765,0,0
88.2865,0,0
88.2965,0,0
88.3065,0,0
88.3164,0,0
88.3264,0,0
88.3364,0,0
88.3464,0,0
88.3564,0,0
88.3663,0,0
88.3763,0,0
88.3863,0,0
88.3963,0,0
88.4063,0,0
88.4161,0,0
88.4261,0,0
88.4361,0,0
88.4461,0,0
88.4561,0,0
88.466,0,0
88.476,0,0
88.486,0,0
88.496,0,0
88.506,0,0
88.5159,0,0
88.5259,0,0
88.5359,0,0
88.5459,0,0
88.5559,0,0
88.5658,0,0
88.5758,0,0
88.5857,0,0
88.5958,0,0
88.6058,0,0
88.6156,0,0
88.6256,0,0
88.6356,0,0
88.6456,0,0
88.6556,0,0
88.6656,0,0
88.6755,0,0
88.6855,0,0
88.6955,0,0
88.7055,0,0
88.7155,0,0
88.7254,0,0
88.7354,0,0
88.7454,0,0
88.7554,0,0
88.7654,0,0
88.7753,0,0
88.7853,0,0
88.7952,0,0
88.8053,0,0
88.8153,0,0
88.8251,0,0
88.8351,0,0
88.8451,0,0
88.8551,0,0
88.8651,0,0
88.8751,0,0
88.885,0,0
88.895,0,0
88.905,0,0
88.915,0,0
88.925,0,0
88.9349,0,0
88.9449,0,0
88.9549,0,0
88.9649,0,0
88.9749,0,0
88.9849,0,0
88.9948,0,0
89.0048,0,0
89.0148,0,0
89.0247,0,0
89.0348,0,0
89.0446,0,0
89.0546,0,0
89.0646,0,0
89.0746,0,0
89.0846,0,0
89.0945,0,0
89.1045,0,0
89.1145,0,0
89.1245,0,0
89.1345,0,0
89.1444,0,0
89.1544,0,0
89.1644,0,0
89.1744,0,0
89.1844,0,0
89.1943,0,0
89.2043,0,0
89.2143,0,0
89.2243,0,0
89.2343,0,0
89.2441,0,0
89.2541,0,0
89.2641,0,0
89.2741,0,0
89.2841,0,0
89.2941,0,0
89.304,0,0
89.314,0,0
89.324,0,0
89.334,0,0
89.344,0,0
89.3539,0,0
89.3639,0,0
89.3739,0,0
89.3839,0,0
89.3939,0,0
89.4039,0,0
89.4137,0,0
89.4238,0,0
89.4338,0,0
89.4438,0,0
89.4538,0,0
89.4638,0,0
89.4736,0,0
89.4836,0,0
89.4936,0,0
89.5036,0,0
89.5136,0,0
89.5235,0,0
89.5335,0,0
89.5435,0,0
89.5535,0,0
89.5635,0,0
89.5734,0,0
89.5834,0,0
89.5934,0,0
89.6034,0,0
89.6134,0,0
89.6233,0,0
89.6333,0,0
89.6433,0,0
89.6533,0,0
89.6633,0,0
89.6731,0,0
89.6831,0,0
89.6931,0,0
89.7031,0,0
89.7131,0,0
89.723,0,0
89.733,0,0
89.743,0,0
89.753,0,0
89.7629,0,0
89.7729,0,0
89.7829,0,0
89.7929,0,0
89.8029,0,0
89.8128,0,0
89.8228,0,0
89.8328,0,0
89.8428,0,0
89.8528,0,0
89.8626,0,0
89.8727,0,0
89.8826,0,0
89.8926,0,0
89.9026,0,0
89.9125,0,0
89.9225,0,0
89.9325,0,0
89.9425,0,0
89.9525,0,0
89.9624,0,0
89.9724,0,0
89.9824,0,0
89.9924,0,0
90.0024,0,0
90.0123,0,0
90.0223,0,0
90.0322,0,0
90.0423,0,0
90.0523,0,0
90.0621,0,0
90.0722,0,0
90.0821,0,0
90.0921,0,0
90.1021,0,0
90.1122,0,0
90.122,0,0
90.132,0,0
90.142,0,0
90.152,0,0
90.162,0,0
90.1719,0,0
90.1819,0,0
90.1919,0,0
90.2019,0,0
90.2119,0,0
90.2218,0,0
90.2318,0,0
90.2418,0,0
90.2518,0,0
90.2618,0,0
90.2717,0,0
90.2817,0,0
90.2916,0,0
90.3017,0,0
90.3116,0,0
90.3215,0,0
90.3315,0,0
90.3415,0,0
90.3515,0,0
90.3615,0,0
90.3714,0,0
90.3814,0,0
90.3914,0,0
90.4014,0,0
90.4114,0,0
90.4213,0,0
90.4313,0,0
90.4413,0,0
90.4513,0,0
90.4613,0,0
90.4712,0,0
90.4811,0,0
90.4911,0,0
90.5012,0,0
90.5111,0,0
90.5211,0,0
90.531,0,0
90.541,0,0
90.551,0,0
90.561,0,0
90.571,0,0
90.5809,0,0
90.5909,0,0
90.6009,0,0
90.6109,0,0
90.6209,0,0
90.6308,0,0
90.6408,0,0
90.6508,0,0
90.6608,0,0
90.6708,0,0
90.6806,0,0
90.6906,0,0
90.7007,0,0
90.7107,0,0
90.7206,0,0
90.7306,0,0
90.7405,0,0
90.7505,0,0
90.7605,0,0
90.7705,0,0
90.7805,0,0
90.7905,0,0
90.8004,0,0
90.8104,0,0
90.8204,0,0
90.8304,0,0
90.8404,0,0
90.8503,0,0
90.8603,0,0
90.8703,0,0
90.8803,0,0
90.8903,0,0
90.9002,0,0
90.9101,0,0
90.9201,0,0
90.9302,0,0
90.9401,0,0
90.95,0,0
90.96,0,0
90.97,0,0
90.98,0,0
90.99,0,0
90.9999,0,0
91.0099,0,0
91.0199,0,0
91.0299,0,0
91.0399,0,0
91.0498,0,0
91.0598,0,0
91.0698,0,0
91.0798,0,0
91.0898,0,0
91.0997,0,0
91.1096,0,0
91.1196,0,0
91.1297,0,0
91.1397,0,0
91.1497,0,0
91.1595,0,0
91.1695,0,0
91.1795,0,0
91.1895,0,0
91.1995,0,0
91.2094,0,0
91.2194,0,0
91.2294,0,0
91.2394,0,0
91.2494,0,0
91.2593,0,0
91.2693,0,0
91.2793,0,0
91.2893,0,0
91.2993,0,0
91.3093,0,0
91.3192,0,0
91.3292,0,0
91.3391,0,0
91.3492,0,0
91.3592,0,0
91.369,0,0
91.379,0,0
91.389,0,0
91.399,0,0
91.409,0,0
91.4189,0,0
91.4289,0,0
91.4389,0,0
91.4489,0,0
91.4589,0,0
91.4688,0,0
91.4788,0,0
91.4888,0,0
91.4988,0,0
91.5088,0,0
91.5187,0,0
91.5287,0,0
91.5386,0,0
91.5487,0,0
91.5587,0,0
91.5685,0,0
91.5785,0,0
91.5885,0,0
91.5985,0,0
91.6085,0,0
91.6185,0,0
91.6284,0,0
91.6384,0,0
91.6484,0,0
91.6584,0,0
91.6684,0,0
91.6783,0,0
91.6883,0,0
91.6983,0,0
91.7083,0,0
91.7183,0,0
91.7281,0,0
91.7382,0,0
91.7481,0,0
91.7581,0,0
91.7682,0,0
91.7782,0,0
91.788,0,0
91.798,0,0
91.808,0,0
91.818,0,0
91.828,0,0
91.8379,0,0
91.8479,0,0
91.8579,0,0
91.8679,0,0
91.8779,0,0
91.8878,0,0
91.8978,0,0
91.9078,0,0
91.9178,0,0
91.9278,0,0
91.9377,0,0
91.9477,0,0
91.9576,0,0
91.9677,0,0
91.9777,0,0
91.9875,0,0
91.9975,0,0
92.0075,0,0
92.0175,0,0
92.0275,0,0
92.0374,0,0
92.0474,0,0
92.0574,0,0
92.0674,0,0
92.0774,0,0
92.0874,0,0
92.0973,0,0
92.1073,0,0
92.1173,0,0
92.1273,0,0
92.1373,0,0
92.1472,0,0
92.1572,0,0
92.1671,0,0
92.1772,0,0
92.1871,0,0
92.197,0,0
92.207,0,0
92.217,0,0
92.227,0,0
92.237,0,0
92.2469,0,0
92.2569,0,0
92.2669,0,0
92.2769,0,0
92.2869,0,0
92.2968,0,0
92.3068,0,0
92.3168,0,0
92.3268,0,0
92.3368,0,0
92.3468,0,0
92.3567,0,0
92.3667,0,0
92.3766,0,0
92.3867,0,0
92.3967,0,0
92.4065,0,0
92.4165,0,0
92.4265,0,0
92.4365,0,0
92.4465,0,0
92.4565,0,0
92.4664,0,0
92.4764,0,0
92.4864,0,0
92.4964,0,0
92.5064,0,0
92.5163,0,0
92.5263,0,0
92.5363,0,0
92.5463,0,0
92.5563,0,0
92.5662,0,0
92.5762,0,0
92.5861,0,0
92.5961,0,0
92.6062,0,0
92.616,0,0
92.626,0,0
92.636,0,0
92.646,0,0
92.656,0,0
92.666,0,0
92.6759,0,0
92.6859,0,0
92.6959,0,0
92.7059,0,0
92.7159,0,0
92.7258,0,0
92.7358,0,0
92.7458,0,0
92.7558,0,0
92.7658,0,0
92.7757,0,0
92.7857,0,0
92.7956,0,0
92.8057,0,0
92.8157,0,0
92.8255,0,0
92.8355,0,0
92.8455,0,0
92.8555,0,0
92.8655,0,0
92.8755,0,0
92.8854,0,0
92.8954,0,0
92.9054,0,0
92.9154,0,0
92.9254,0,0
92.9353,0,0
92.9453,0,0
92.9553,0,0
92.9653,0,0
92.9753,0,0
92.9852,0,0
92.9952,0,0
93.0051,0,0
93.0152,0,0
93.0252,0,0
93.035,0,0
93.045,0,0
93.055,0,0
93.065,0,0
93.075,0,0
93.0849,0,0
93.0949,0,0
93.1049,0,0
93.1149,0,0
93.1249,0,0
93.1349,0,0
93.1448,0,0
93.1548,0,0
93.1648,0,0
93.1748,0,0
93.1848,0,0
93.1947,0,0
93.2047,0,0
93.2146,0,0
93.2247,0,0
93.2347,0,0
93.2447,0,0
93.2545,0,0
93.2645,0,0
93.2745,0,0
93.2845,0,0
93.2945,0,0
93.3045,0,0
93.3144,0,0
93.3244,0,0
93.3344,0,0
93.3444,0,0
93.3544,0,0
93.3643,0,0
93.3743,0,0
93.3843,0,0
93.3943,0,0
93.4043,0,0
93.4143,0,0
93.4242,0,0
93.4341,0,0
93.4442,0,0
93.4542,0,0
93.4642,0,0
93.474,0,0
93.484,0,0
93.494,0,0
93.504,0,0
93.514,0,0
93.5239,0,0
93.5339,0,0
93.5439,0,0
93.5539,0,0
93.5639,0,0
93.5738,0,0
93.5838,0,0
93.5938,0,0
93.6038,0,0
93.6138,0,0
